Outlet_ID,Outlet_Type,Outlet_Size,Cooler_Count,Latitude,Longitude,dominant_distributor,province,observed_mean_monthly_liters,observed_max_monthly_liters,active_months,predicted_potential_liters,headroom_liters,uplift_ratio,bill_per_liter,baseline_revenue_lkr,competitor_count_500m,competitive_intensity
OUT_05749,Grocery,Medium,1,7.114243,79.82423,DIST_W_01,Western,109.00898796678611,281.7276691836115,22,352.16,243.15101203321393,1.2500014678021751,260.9553484565773,28446.478439771512,3.0,0.375
OUT_05750,Smmt,Medium,2,6.794741,79.82309,DIST_W_01,Western,147.86685479965715,305.4692272275914,25,381.837,233.97014520034284,1.2500015254090076,244.06564151000242,36089.2187747447,3.0,0.375
OUT_05751,Smmt,Small,1,6.729328,79.912699,DIST_W_02,Western,46.816839209756054,123.95075199373825,23,154.939,108.12216079024394,1.2500045179865242,245.3363846984013,11485.87407472791,7.0,0.875
OUT_05752,Grocery,Medium,1,7.004988,80.008692,DIST_W_01,Western,109.78115572420951,336.388546622667,27,420.486,310.7048442757905,1.250000941535226,318.64071275728867,34980.74570728102,4.0,0.5
OUT_05753,Hotel,Small,1,7.112948,79.836624,DIST_W_02,Western,51.62644387296063,144.9003170498742,13,181.126,129.49955612703937,1.250004166227304,202.61446308042574,10460.264206071653,5.0,0.625
OUT_05754,Smmt,Medium,1,6.883709,79.927678,DIST_W_02,Western,118.60409685239695,262.04471020957163,24,327.556,208.95190314760305,1.2500004283163562,304.6116322576073,36128.18753464798,2.0,0.25
OUT_05755,Kiosk,Small,0,7.184329,79.860509,DIST_W_01,Western,44.14302016884763,91.37687054058989,16,114.222,70.07897983115237,1.250009978720624,252.10950729437886,11128.875065254004,2.0,0.25
OUT_05756,Smmt,Medium,1,6.711214,79.905759,DIST_W_02,Western,122.03363094291089,321.90238948899906,30,402.378,280.3443690570891,1.250000040815948,248.1809643750352,30286.42421359876,3.0,0.375
OUT_05757,Hotel,Extra Large,5,7.032729,80.041966,DIST_W_03,Western,1348.8174572293929,2014.0274686182652,34,2517.535,1168.717542770607,1.2500003298004514,260.60134444119853,351503.6427597386,4.0,0.5
OUT_05758,Kiosk,Medium,2,6.787974,79.89765,DIST_W_02,Western,134.14291794806607,284.3436627247988,25,355.43,221.28708205193394,1.2500014826917452,251.8559733215932,33784.695164008794,2.0,0.25
OUT_05759,Eatery,Small,0,6.921643,79.849741,DIST_W_01,Western,36.976788222827714,125.12128542527584,19,156.402,119.42521177717228,1.2500031426979339,239.79726965534098,8866.932856457854,4.0,0.5
OUT_05760,Smmt,Small,0,6.730026,79.96647,DIST_W_03,Western,42.08050584303352,115.19089537502944,20,143.989,101.90849415696648,1.250003305653732,256.69631176723874,10801.910647206445,1.0,0.125
OUT_05761,Smmt,Medium,1,7.114587,79.879902,DIST_W_02,Western,138.281107140766,282.25147831110866,24,352.815,214.533892859234,1.2500023103904294,256.76093765546534,35505.18672949894,5.0,0.625
OUT_05762,Grocery,Medium,1,7.169908,80.072402,DIST_W_03,Western,127.87410015109424,305.30381289455556,25,381.63,253.75589984890576,1.250000766062511,237.02213617953998,30308.992379848794,5.0,0.625
OUT_05763,Pharmacy,Small,0,7.077885,80.044838,DIST_W_03,Western,32.12288287465847,80.36037288971998,16,100.754,68.63111712534153,1.253777158777829,241.37277240125118,7753.589296976988,3.0,0.375
OUT_05764,Bakery,Medium,1,6.739146,79.967393,DIST_W_03,Western,144.97972753897054,302.2415443824033,24,377.802,232.82227246102948,1.2500002300213098,255.36112754657398,37022.1866957466,3.0,0.375
OUT_05765,Smmt,Medium,1,6.7218,79.828149,DIST_W_02,Western,102.51202546280223,242.70072539289708,24,303.376,200.86397453719775,1.2500003842546348,290.61491870285585,29791.52394593736,3.0,0.375
OUT_05766,Eatery,Small,0,7.10346,79.942136,DIST_W_02,Western,38.6804953135624,95.29463083359032,20,119.119,80.4385046864376,1.2500074658772051,236.5343362253749,9149.265283862207,3.0,0.375
OUT_05767,Eatery,Small,1,6.830954,79.803182,DIST_W_01,Western,42.41779377233431,105.7181711878587,19,132.148,89.73020622766569,1.2500027054495306,262.6362803424586,11140.451576699388,8.0,1.0
OUT_05768,Bakery,Small,0,7.057341,79.824125,DIST_W_03,Western,52.935025401924975,130.0773686056219,21,162.597,109.66197459807503,1.2500022236225696,258.4242276051059,13679.693052749122,7.0,0.875
OUT_05769,Grocery,Medium,2,6.796043,79.968894,DIST_W_02,Western,137.94939409244603,299.23113838493305,24,374.039,236.08960590755396,1.250000257389101,274.44027158397233,37858.86917957532,3.0,0.375
OUT_05770,Smmt,Medium,1,6.781175,79.921413,DIST_W_03,Western,135.73210406915362,315.13518722492427,26,393.919,258.1868959308464,1.2500000506729978,260.59011729700956,35370.44492035065,3.0,0.375
OUT_05771,Bakery,Small,0,6.728487,79.91366,DIST_W_02,Western,30.99188317690569,108.37136789004794,21,135.465,104.47311682309432,1.25000729101658,263.4194296384146,8163.864189880875,7.0,0.875
OUT_05772,Hotel,Medium,1,6.957648,80.029172,DIST_W_02,Western,111.5478302730443,282.2999244068224,20,352.875,241.3271697269557,1.2500003347201463,282.68827522282226,31533.26374473501,0.0,0.0
OUT_05773,Grocery,Medium,2,6.947043,79.944773,DIST_W_03,Western,142.53832008934805,300.3551970650976,28,375.444,232.90567991065197,1.2500000122142982,276.49598586831,39411.273337117025,3.0,0.375
OUT_05774,Pharmacy,Medium,1,7.156026,80.070108,DIST_W_01,Western,116.85498947988691,303.04068453995336,26,378.801,261.9460105201131,1.2500004762563763,262.3519648797239,30657.136096047794,6.0,0.75
OUT_05775,Smmt,Small,1,6.978467,79.81391,DIST_W_03,Western,40.3221158444809,145.07731533458326,19,181.347,141.02488415551912,1.2500024527044087,250.70404243157057,10108.917441605443,3.0,0.375
OUT_05776,Smmt,Extra Large,5,6.923478,79.986296,DIST_W_03,Western,1289.863580523019,2056.65792543314,35,2570.823,1280.9594194769809,1.250000288433272,265.9447048570901,343032.38922810374,6.0,0.75
OUT_05777,Kiosk,Large,4,6.813662,80.061528,DIST_W_03,Western,514.1331421237434,887.2866111494236,33,1109.109,594.9758578762566,1.2500008295664684,258.7591906230326,133036.67572841642,2.0,0.25
OUT_05778,Hotel,Medium,2,6.904656,79.866561,DIST_W_02,Western,115.79496611092408,289.60885617725063,26,362.012,246.21703388907594,1.250003210462722,295.7588245442498,34247.38306510815,10.0,1.0
OUT_05779,Grocery,Small,0,6.996991,80.075882,DIST_W_01,Western,51.00055995081142,136.89333339884365,23,136.894,85.89344004918858,1.0000048694932018,191.46140410282192,9764.638818212501,3.0,0.375
OUT_05780,Grocery,Small,0,79.993513,7.035217,DIST_W_03,Western,38.189482261921285,115.96844095338687,19,144.961,106.77151773807873,1.250003870089679,333.20766751715496,12725.028308182555,0.0,0.0
OUT_05781,Smmt,Small,1,6.933868,79.927524,DIST_W_01,Western,46.19998231761111,126.94262470962913,23,158.679,112.4790176823889,1.2500056648660387,250.55822632089416,11575.785625557313,7.0,0.875
OUT_05782,Grocery,Medium,1,6.830725,79.969549,DIST_W_01,Western,129.79268754433576,284.77333109372495,18,355.967,226.17431245566422,1.250001180352256,311.0029667188047,40365.91088469527,4.0,0.5
OUT_05783,Pharmacy,Medium,2,7.186825,79.823966,DIST_W_01,Western,125.05410184241671,267.7218594380688,25,334.653,209.5988981575833,1.2500025238970602,278.01150441686804,34766.4789867105,3.0,0.375
OUT_05784,Hotel,Small,0,7.150149,80.072104,DIST_W_02,Western,27.971315191117494,72.97219695147913,17,91.216,63.244684808882496,1.2500103301076653,271.1396607029756,7584.132910335585,1.0,0.125
OUT_05785,Pharmacy,Small,0,6.871993,80.015655,DIST_W_01,Western,56.86773752448602,114.14591173772061,16,142.683,85.81526247551398,1.250005346909407,217.2055984383606,12351.9909608416,5.0,0.625
OUT_05786,Bakry,Large,2,6.988805,79.908294,DIST_W_03,Western,526.6161553206155,964.5425200216137,32,1205.679,679.0628446793846,1.2500008812187802,268.8694008792647,141590.97017439568,3.0,0.375
OUT_05787,Grocery,Small,0,6.750806,79.866192,DIST_W_03,Western,31.996100206234715,98.79483838721282,17,123.494,91.49789979376528,1.250004575299594,363.3543851607717,11625.923317978855,3.0,0.375
OUT_05788,Bakery,Small,0,7.026071,79.813448,DIST_W_01,Western,32.83861436429455,86.29041565689367,18,107.864,75.02538563570545,1.2500113619673223,247.15747901129544,8116.309140503155,3.0,0.375
OUT_05789,Eatery,Small,0,6.71769,79.884585,DIST_W_02,Western,32.189210124516926,98.68985538843533,10,123.363,91.17378987548307,1.250006898018577,291.3271134480832,9377.58966974933,6.0,0.75
OUT_05790,Kiosk,Medium,2,7.054747,79.820493,DIST_W_03,Western,115.78002542903609,303.59291284358324,25,379.492,263.71197457096395,1.2500028292673664,247.9881089161554,28712.069556411043,5.0,0.625
OUT_05791,Eatery,Small,0,7.174667,79.960673,DIST_W_03,Western,42.44878226724823,111.52297584441241,15,139.404,96.95521773275178,1.2500025124373015,281.54287142194426,11951.152047885975,3.0,0.375
OUT_05792,Hotel,Medium,2,6.730128,80.067986,DIST_W_01,Western,130.26387325689447,319.07996883206647,25,398.85,268.5861267431055,1.2500001221007921,279.4081541201404,36396.788375248805,1.0,0.125
OUT_05793,Bakery,Small,0,7.188488,79.817173,DIST_W_01,Western,40.11518232391696,118.53215133931862,20,148.166,108.05081767608303,1.2500068405562759,275.99831121912524,11071.722575648386,4.0,0.5
OUT_05794,Smmt,Small,1,6.897851,80.083427,DIST_W_01,Western,48.26871999519002,99.58540344086971,23,131.594,83.32528000480997,1.3214185558643226,261.8936766096016,12641.272544779704,12.0,1.0
OUT_05795,Grocery,Small,0,7.008363,79.979544,DIST_W_02,Western,33.262293933262484,98.07839925521226,23,122.598,89.33570606673752,1.2500000094922499,294.19881335317575,9785.72740457036,5.0,0.625
OUT_05796,Grocery,Small,1,6.784035,80.066059,DIST_W_01,Western,36.324857717995584,87.61260939157714,19,109.516,73.19114228200442,1.2500027194775984,283.116481818688,10284.165919683324,1.0,0.125
OUT_05797,Smmt,Medium,1,6.920772,80.042044,DIST_W_02,Western,132.3211556146373,267.95956851594684,25,334.95,202.6288443853627,1.2500020128225666,267.331113823389,35373.56191285897,4.0,0.5
OUT_05798,Smmt,Medium,2,6.734609,80.015357,DIST_W_03,Western,139.7012688360249,309.0432731422844,27,386.305,246.6037311639751,1.250002939951209,272.36911021822965,38050.310289225796,5.0,0.625
OUT_05799,Bakery,Small,1,6.860669,79.9643,DIST_W_02,Western,37.555836264701234,107.06762848657559,20,133.835,96.27916373529877,1.2500043373686995,263.30285173564687,9888.558787812859,2.0,0.25
OUT_05800,Kiosk,Medium,1,7.023165,79.861274,DIST_W_03,Western,128.43186205934546,292.2743542709593,23,365.343,236.91113794065456,1.2500001955741242,254.19100785963215,32646.224458154276,7.0,0.875
OUT_05801,Kiosk,Medium,2,7.192977,80.023481,DIST_W_03,Western,155.25952222637355,258.57091405662135,22,340.297,185.03747777362648,1.3160683646169207,244.4847285532496,37958.58214682216,2.0,0.25
OUT_05802,Grocery,Medium,1,7.182656,80.049919,DIST_W_01,Western,101.69943714446416,221.14818147567985,26,276.436,174.73656285553582,1.2500034960965765,285.9948662572777,29085.516924571446,4.0,0.5
OUT_05803,Kiosk,Large,4,7.094955,79.899347,DIST_W_03,Western,561.8547681761843,903.682623966208,32,1129.604,567.7492318238158,1.2500007967866382,248.75048022258275,139761.64339917374,4.0,0.5
OUT_05804,Kiosk,Large,2,6.930792,79.88155,DIST_W_01,Western,567.7864615261392,982.0855798458299,32,1227.607,659.8205384738608,1.2500000256522579,262.17382879750596,148858.75055769572,5.0,0.625
OUT_05805,Eatery,Small,0,6.831531,80.051538,DIST_W_03,Western,34.57893663326422,146.00803296907728,17,146.009,111.43006336673577,1.0000066231350635,291.95751604641316,10095.580446974143,5.0,0.625
OUT_05806,Pharmacy,Medium,1,7.085727,79.949772,DIST_W_02,Western,131.20352571457448,333.24416504112014,29,416.556,285.3524742854255,1.2500023817329247,292.8364017244555,38421.16836381806,5.0,0.625
OUT_05807,Eatery,small,4,6.776311,79.92588,DIST_W_01,Western,42.251377604375044,112.11455825412455,17,140.144,97.89262239562495,1.2500071550239042,266.36448656399153,11254.266502210688,5.0,0.625
OUT_05808,Bakry,Small,0,6.979363,79.945411,DIST_W_03,Western,37.90015120248066,91.41513455825633,15,114.269,76.36884879751935,1.2500008948428507,306.9059084133837,11631.780333801924,3.0,0.375
OUT_05809,Pharmacy,Medium,2,6.754356,79.886891,DIST_W_02,Western,149.9566865497341,345.63225441659824,22,432.041,282.0843134502659,1.2500019731354453,233.44093865183976,35006.029665289636,5.0,0.625
OUT_05810,Bakery,Small,0,6.98576,79.967777,DIST_W_03,Western,40.97248198926512,101.3366222440699,18,126.671,85.69851801073489,1.2500021926417884,263.50457892423873,10796.43661406226,1.0,0.125
OUT_05811,Bakery,Medium,1,6.999956,80.009324,DIST_W_01,Western,148.29745457317134,289.9030106662583,24,362.379,214.08154542682868,1.2500008163667449,220.9184518030891,32761.64407064395,4.0,0.5
OUT_05812,Hotel,Small,1,6.885868,80.037023,DIST_W_02,Western,41.33263298500034,114.95605471164497,18,143.696,102.36336701499965,1.250008104057208,266.53612181480804,11016.639700216803,4.0,0.5
OUT_05813,Kiosk,Large,2,6.741748,80.032906,DIST_W_01,Western,516.605033180878,850.5640705013202,31,1063.206,546.6009668191219,1.25000107208073,255.59148771949413,132039.84899407922,5.0,0.625
OUT_05814,Smmt,Large,2,6.980567,79.985849,DIST_W_02,Western,550.6374195706202,921.5802814975584,30,1151.976,601.3385804293799,1.2500007032789928,262.5717968091393,144581.85664700565,2.0,0.25
OUT_05815,Eatery,Medium,1,7.13331,79.878574,DIST_W_02,Western,140.46400617018253,317.29383445033557,27,396.618,256.15399382981747,1.2500022280202254,293.2947491896107,41197.35545985161,2.0,0.25
OUT_05816,Smmt,Medium,2,6.714343,79.823439,DIST_W_02,Western,131.00558760489838,371.0260073193685,30,371.027,240.0214123951016,1.0000026755014795,252.3550742146726,33059.924782570924,5.0,0.625
OUT_05817,Kiosk,Small,1,7.153052,79.940281,DIST_W_01,Western,40.552442640377805,118.60114237855873,22,148.252,107.6995573596222,1.2500048231137586,283.50290091483254,11496.735127729458,2.0,0.25
OUT_05818,Eatery,Medium,1,6.92219,80.0602,DIST_W_02,Western,133.2686217234635,283.0522714580983,21,353.816,220.54737827653648,1.250002334117913,255.15878254621757,34004.65927057135,4.0,0.5
OUT_05819,Smmt,small,2,6.709649,79.870419,DIST_W_02,Western,44.76697612088031,136.9771143452371,18,171.222,126.4550238791197,1.2500044318969379,219.53731718085913,9828.021835877647,1.0,0.125
OUT_05820,Bakery,Small,0,6.976037,79.982318,DIST_W_02,Western,38.07799336629848,92.73217710370207,18,115.916,77.83800663370153,1.2500083964422786,249.97560624829111,9518.56947645887,3.0,0.375
OUT_05821,Eatery,Small,1,7.187426,79.83614,DIST_W_03,Western,38.06481831405639,92.16867164943179,13,115.211,77.14618168594362,1.2500017407022082,201.56585926359153,7672.567811185271,6.0,0.75
OUT_05822,Bakery,Medium,1,7.18585,79.804162,DIST_W_02,Western,118.09366627563489,254.5023676519736,21,318.128,200.0343337243651,1.2500001588788088,308.0402431199079,36377.60167046784,6.0,0.75
OUT_05823,Bakery,Small,0,6.871679,79.968369,DIST_W_01,Western,35.206215008421644,149.8452693929547,20,149.846,114.63978499157835,1.0000048757431468,275.2209179792351,9689.486813192128,2.0,0.25
OUT_05824,Bakery,Large,5,6.924588,79.990506,DIST_W_03,Western,519.4008589630502,1498.585157610668,28,1498.586,979.1851410369499,1.0000005621230985,258.27457932214793,134148.03834824407,4.0,0.5
OUT_05825,Eatery,Extra Large,4,6.804133,79.842363,DIST_W_01,Western,1325.8880492047133,2107.866233616368,36,2634.833,1308.9449507952868,1.250000098668282,259.63189409822945,344242.8255772262,4.0,0.5
OUT_05826,Bakery,Small,1,6.727001,79.948577,DIST_W_01,Western,32.589900708634126,171.66965641893978,17,171.67,139.08009929136585,1.0000020014082125,238.19174340670523,7762.6452672409805,8.0,1.0
OUT_05827,Kiosk,Small,0,6.913745,80.018013,DIST_W_01,Western,36.88710132475303,104.12196394579779,15,130.153,93.26589867524696,1.2500052348969621,289.9111360057219,10693.981449017321,2.0,0.25
OUT_05828,Smmt,Small,0,6.969749,79.982499,DIST_W_03,Western,32.12411704861823,113.55731776936342,19,141.947,109.82288295138177,1.2500031066980328,286.46914018023773,9202.568189966982,3.0,0.375
OUT_05829,Bakry,Medium,2,6.907841,79.959585,DIST_W_03,Western,135.17666533054725,344.629817743292,23,430.788,295.61133466945273,1.2500021118917968,264.52995300480836,35758.27692723637,4.0,0.5
OUT_05830,Grocery,Medium,2,7.1872,79.832339,DIST_W_01,Western,159.23326324537797,333.85076980153497,28,417.314,258.0807367546221,1.2500016107438712,222.00151756670272,35350.02608757217,5.0,0.625
OUT_05831,Smmt,Medium,1,7.128779,80.042126,DIST_W_03,Western,122.64297217030214,326.15709204620254,26,407.697,285.0540278296979,1.250001946737515,265.5576408181619,32568.77835247292,4.0,0.5
OUT_05832,Hotel,Small,0,6.884772,79.972508,DIST_W_03,Western,43.26570187285529,112.71904139194515,21,140.899,97.63329812714471,1.2500017588871064,206.452484837785,8932.311659901783,4.0,0.5
OUT_05833,Hotel,Small,0,6.823357,79.934492,DIST_W_02,Western,37.66980356846917,95.95251265127833,18,119.941,82.27119643153083,1.2500037433715092,281.6152848572526,10608.392462451196,1.0,0.125
OUT_05834,Kiosk,Medium,2,6.935039,79.89742,DIST_W_01,Western,105.89660484120627,238.1424622692242,23,297.679,191.7823951587937,1.2500038723185312,252.36770214018009,26724.882828221896,3.0,0.375
OUT_05835,Grocery,Small,0,7.066889,79.940754,DIST_W_02,Western,39.437308942380376,97.46963702091182,14,121.838,82.40069105761961,1.2500097848303264,278.2696885544584,10974.207676822145,0.0,0.0
OUT_05836,Eatery,Medium,1,6.948444,79.800652,DIST_W_03,Western,132.33150160460957,241.58672086539053,25,313.625,181.29349839539043,1.2981880745620469,250.56613821119905,33157.79332075611,2.0,0.25
OUT_05837,Bakery,Medium,2,6.936215,80.073343,DIST_W_01,Western,126.29413015274059,251.6279316007242,24,314.535,188.24086984725943,1.2500003397838,264.72204045690955,33432.839831763995,4.0,0.5
OUT_05838,Eatery,Extra Large,2,6.971362,80.055373,DIST_W_02,Western,1345.787162667015,2048.424790179233,36,2560.531,1214.7438373329849,1.2500000059928775,260.773112713408,350945.10745842307,2.0,0.25
OUT_05839,Kiosk,Small,0,6.904906,80.062982,DIST_W_01,Western,40.34108983854651,103.72321522413453,14,129.655,89.31391016145349,1.2500094575725378,280.58114826871343,11318.949309310707,3.0,0.375
OUT_05840,Kiosk,Small,1,6.923661,79.895386,DIST_W_02,Western,37.48178250708293,110.04145953540626,15,137.552,100.07021749291707,1.2500015955871806,301.09586713414956,11285.609805703734,2.0,0.25
OUT_05841,Pharmacy,Small,0,6.85676,79.958673,DIST_W_03,Western,37.593853813393565,122.93829542029289,16,153.673,116.07914618660644,1.2500010633353378,265.71607505817104,9989.291281605594,1.0,0.125
OUT_05842,Hotel,Small,1,7.044655,79.96419,DIST_W_03,Western,32.87319946983935,92.6520426514636,20,115.816,82.94280053016065,1.2500102176448937,258.0191094639228,8481.913652437848,7.0,0.875
OUT_05843,Pharmacy,Large,4,6.724755,79.919586,DIST_W_02,Western,504.76238321533515,983.2491445051892,30,1229.062,724.2996167846647,1.2500005790684046,271.1265217761547,136854.4692846163,4.0,0.5
OUT_05844,Hotel,Small,0,7.036933,79.907213,DIST_W_03,Western,38.36879338624174,109.50688093424698,19,136.884,98.51520661375824,1.2500036420742502,354.67950946158504,13608.62481686513,1.0,0.125
OUT_05845,Eatery,Medium,1,6.861935,79.898078,DIST_W_01,Western,105.99121386975719,277.97037085650686,28,347.463,241.47178613024283,1.2500001310548543,318.1050089188719,33716.33603336116,6.0,0.75
OUT_05846,Hotel,Large,3,6.8168,80.08357,DIST_W_02,Western,587.0064073195002,962.856682723345,31,1203.571,616.5645926804997,1.250000152250923,248.85349537991257,146078.59627186233,0.0,0.0
OUT_05847,Smmt,Large,2,7.144613,79.979039,DIST_W_02,Western,585.9462628952255,969.9088677309918,29,1212.387,626.4407371047745,1.2500009437342936,238.64394023794242,139832.5249450139,4.0,0.5
OUT_05848,Smmt,Small,1,6.976308,79.940397,DIST_W_02,Western,43.12774600100978,126.4383110462471,17,158.048,114.92025399899022,1.2500008794185102,222.2991143888917,9587.25974161354,2.0,0.25
OUT_05849,Grocery,Large,4,7.113107,79.862503,DIST_W_03,Western,550.6997968118222,900.2122447416532,34,1125.266,574.5662031881778,1.250000771010323,249.64394968649466,137478.87236765338,7.0,0.875
OUT_05850,Bakery,Medium,2,7.030235,80.051707,DIST_W_01,Western,167.6941867658393,325.1832225095979,24,406.48,238.7858132341607,1.2500029886628072,203.29464307300938,34091.329843979875,6.0,0.75
OUT_05851,Grocery,,1,7.16346,79.956709,DIST_W_03,Western,24.21294249342603,83.74740729123566,21,104.685,80.47205750657398,1.2500088466733406,363.12167454151523,8792.24422379027,6.0,0.75
OUT_05852,Pharmacy,Large,4,6.909346,79.958155,DIST_W_02,Western,507.518503829412,957.1542379641244,33,1196.443,688.924496170588,1.2500002116115005,272.0318840764541,138061.21480037805,5.0,0.625
OUT_05853,Eatery,Small,0,7.163977,79.826321,DIST_W_03,Western,45.42474778889368,130.3207327618003,18,162.901,117.47625221110633,1.2500006449299959,281.5194761330266,12787.951201004209,4.0,0.5
OUT_05854,Eatery,Large,5,6.772829,79.941555,DIST_W_01,Western,493.9499250119583,971.1757049134619,32,1213.97,720.0200749880416,1.2500003798058072,278.9846553900619,137804.44960940813,3.0,0.375
OUT_05855,Eatery,Medium,2,7.080443,80.006117,DIST_W_01,Western,123.65912379229766,230.68447947126873,22,288.356,164.69687620770233,1.2500017368351568,241.47257581934917,29860.287145689883,4.0,0.5
OUT_05856,Smmt,Medium,1,6.932165,79.966501,DIST_W_03,Western,136.43015695915395,358.28171271816257,24,447.853,311.42284304084603,1.2500023978402086,286.98759534094927,39153.762677695864,3.0,0.375
OUT_05857,Smmt,Small,0,6.765041,79.822728,DIST_W_01,Western,39.23149974852921,129.22811264287526,17,161.536,122.30450025147078,1.2500066486802937,232.19209932576393,9109.244286309176,1.0,0.125
OUT_05858,Grocery,Small,0,7.148549,79.960294,DIST_W_03,Western,48.28488466561903,123.9319174368282,16,123.932,75.64711533438097,1.0000006661978085,198.8633851049763,9602.095614008362,6.0,0.75
OUT_05859,Hotel,Small,0,6.958811,80.038713,DIST_W_02,Western,42.58998915419852,97.86763928159762,16,122.335,79.74501084580147,1.2500046072226354,252.5105689122659,10754.422391293903,1.0,0.125
OUT_05860,Pharmacy,Small,0,6.813894,80.049239,DIST_W_03,Western,41.98122291554948,140.02184992327918,20,140.022,98.04077708445051,1.000001071809299,237.04539558472632,9951.455593147004,3.0,0.375
OUT_05861,Smmt,Small,0,7.053295,80.005065,DIST_W_03,Western,56.405607444872544,116.8659577893898,15,146.083,89.67739255512745,1.250004729891178,210.85189074562962,11893.228978407138,4.0,0.5
OUT_05862,Pharmacy,Small,1,6.762942,79.962312,DIST_W_03,Western,46.31200338386999,95.01881766451142,16,118.774,72.46199661613001,1.2500050297338199,186.5554194055489,8639.755214789066,0.0,0.0
OUT_05863,Hotel,Small,0,6.729841,79.929768,DIST_W_02,Western,26.450125826537356,68.18076019530045,14,85.226,58.77587417346264,1.2500007297641489,327.68725029583896,8667.36900207698,3.0,0.375
OUT_05864,Grocery,Small,0,6.908415,79.813971,DIST_W_02,Western,32.75900974441463,93.25983043310882,20,116.575,83.81599025558538,1.2500022727750308,290.2233360803411,9507.429094712415,1.0,0.125
OUT_05865,Grocery,Small,0,6.849986,79.81685,DIST_W_01,Western,30.061414283507577,100.75006352389013,11,125.938,95.87658571649243,1.2500041746389294,293.4902100476234,8822.730792395265,4.0,0.5
OUT_05866,Smmt,Small,0,7.03321,80.037294,DIST_W_02,Western,30.500730456377084,90.10286650112039,18,112.629,82.12826954362292,1.250004626640813,328.75213234103035,10027.180175492975,3.0,0.375
OUT_05867,Grocery,Medium,1,7.095563,79.807887,DIST_W_01,Western,129.62580942278598,320.4698120670332,22,400.588,270.9621905772141,1.2500022932462929,260.1649258066006,33724.08909109966,6.0,0.75
OUT_05868,Eatery,Medium,2,6.986962,79.847625,DIST_W_03,Western,115.22687982196693,348.1925894145544,29,435.241,320.01412017803307,1.2500007559948574,274.86294795444724,31671.599871458642,4.0,0.5
OUT_05869,Hotel,Small,0,6.798549,79.950248,DIST_W_01,Western,52.005765688101505,134.26718818143314,20,134.268,82.2622343118985,1.0000060462915612,219.80941592532994,11431.356980651157,5.0,0.625
OUT_05870,Eatery,Large,5,7.144807,79.984914,DIST_W_02,Western,521.5855200474156,950.4470636469143,32,1188.059,666.4734799525844,1.2500001793275644,258.69604706322576,134932.1122416833,2.0,0.25
OUT_05871,Grocery,Medium,2,7.043708,79.92657,DIST_W_01,Western,122.25255925802111,299.8808433864703,26,374.852,252.59944074197887,1.250003153809031,262.41849372370024,32081.332454357304,3.0,0.375
OUT_05872,Grocery,Small,0,6.940335,80.03865,DIST_W_02,Western,31.376645147223893,117.79935247234177,15,147.25,115.8733548527761,1.2500068710867742,315.41736009600595,9896.738581006517,3.0,0.375
OUT_05873,Hotel,Medium,1,7.050696,80.06062,DIST_W_03,Western,105.25058833631907,252.227943621144,25,315.285,210.03441166368094,1.2500002794042921,280.2757199429197,29499.184420377693,5.0,0.625
OUT_05874,Pharmacy,Small,1,6.721915,79.808885,DIST_W_01,Western,43.13199684531704,153.17503125581538,22,153.176,110.04400315468294,1.0000063244262245,233.36418115740506,10065.46312549119,4.0,0.5
OUT_05875,Grocery,Medium,1,7.121481,79.823347,DIST_W_03,Western,144.82167354548014,301.201862626344,27,376.503,231.68132645451985,1.2500022301225635,261.0612569360603,37807.32812736684,2.0,0.25
OUT_05876,Smmt,Small,0,6.762372,80.029394,DIST_W_03,Western,40.78920078164178,84.88569838804051,20,106.108,65.31879921835822,1.2500103317162492,262.37011761512537,10701.867406506317,0.0,0.0
OUT_05877,Pharmacy,Medium,1,7.042387,79.901489,DIST_W_01,Western,124.41073119538041,302.77073630721725,22,378.464,254.0532688046196,1.2500019143725232,272.3708939597565,33885.862073872726,6.0,0.75
OUT_05878,Pharmacy,Small,1,6.743698,79.93283,DIST_W_03,Western,47.15599026188435,109.32574126670582,17,136.658,89.50200973811565,1.2500075317725559,235.740706104286,11116.586441383452,4.0,0.5
OUT_05879,Grocery,Large,4,7.026722,79.967147,DIST_W_02,Western,549.4336336050221,964.3961413123081,32,1205.496,656.062366394978,1.2500008537566458,259.7125417236926,142694.80549204434,7.0,0.875
OUT_05880,Smmt,Small,1,7.196224,79.808892,DIST_W_03,Western,51.909967320258275,128.3970660183545,17,160.497,108.58703267974174,1.2500051985382343,231.61257065666044,12023.000973748254,0.0,0.0
OUT_05881,Eatery,Small,0,7.00718,79.836728,DIST_W_01,Western,38.96200948911366,137.71518373355278,18,137.716,98.75399051088635,1.0000059272073354,254.39470995177788,9911.729103121488,4.0,0.5
OUT_05882,Grocery,Medium,1,6.844788,79.963409,DIST_W_02,Western,130.1122291363786,328.6119806833974,23,410.765,280.6527708636214,1.2500000734780063,266.34471715280137,34654.70486744924,7.0,0.875
OUT_05883,Bakery,Medium,2,7.141151,79.999228,DIST_W_03,Western,117.22595946550621,229.00981846172382,23,286.263,169.03704053449377,1.2500031741994735,237.16899635568276,27802.36315326606,6.0,0.75
OUT_05884,Kiosk,Medium,2,6.982313,79.909695,DIST_W_01,Western,132.9210444328881,343.70393090940274,25,440.058,307.1369555671119,1.2803403174227743,253.0403752248533,33634.3909585774,1.0,0.125
